# %ECSV 1.0
# ---
# datatype:
# - {name: energy, unit: eV, datatype: float64}
# - {name: '0.1', datatype: float64}
# - {name: '0.2', datatype: float64}
# - {name: '0.4', datatype: float64}
# - {name: '0.5', datatype: float64}
# - {name: '0.6', datatype: float64}
# - {name: '0.7', datatype: float64}
# - {name: '0.8', datatype: float64}
# - {name: '0.9', datatype: float64}
# - {name: '1.', datatype: float64}
# - {name: '1.2', datatype: float64}
# - {name: '1.4', datatype: float64}
# - {name: '1.6', datatype: float64}
# - {name: '1.8', datatype: float64}
# - {name: '2.', datatype: float64}
# - {name: '2.2', datatype: float64}
# - {name: '2.4', datatype: float64}
# - {name: '2.6', datatype: float64}
# - {name: '2.8', datatype: float64}
# meta: !!omap
# - {CREATOR: Moritz Guenther/MIT}
# - {HENKE: 'Ir Rho=22.42, Sig=0.nm, P=0.'}
# - {NOTES: Retrieved from CXRO online query form henke}
# schema: astropy-2.0
483.2 0.980537 0.961444 0.924311 0.906243 0.888491 0.871041 0.853882 0.837003 0.820393 0.787941 0.75645 0.725851 0.696082 0.667085 0.638809 0.611208 0.584238 0.557863
506.8 0.98039 0.961155 0.923751 0.905552 0.887669 0.870091 0.852805 0.835798 0.819061 0.78635 0.754594 0.72372 0.693663 0.664363 0.635766 0.607823 0.580492 0.553734
530.4 0.980272 0.960924 0.923301 0.904995 0.887007 0.869323 0.851931 0.834818 0.817973 0.785041 0.753054 0.721934 0.691615 0.662034 0.633135 0.604868 0.577187 0.550053
554.0 0.980259 0.960898 0.923245 0.904921 0.886913 0.869207 0.851788 0.834645 0.817765 0.784749 0.752656 0.721407 0.690931 0.661164 0.632049 0.603532 0.575567 0.548113
577.6 0.980481 0.961332 0.924073 0.905932 0.888095 0.870548 0.853279 0.836273 0.819518 0.786717 0.754788 0.723651 0.693233 0.663469 0.634298 0.605665 0.577522 0.549826
601.2 0.980567 0.9615 0.924391 0.906315 0.888537 0.871043 0.853818 0.836848 0.820121 0.787349 0.755409 0.724218 0.693702 0.66379 0.63442 0.605534 0.57708 0.549013
624.8 0.980588 0.96154 0.924462 0.906396 0.888623 0.871128 0.853897 0.836915 0.820168 0.787334 0.755298 0.723974 0.693282 0.66315 0.63351 0.604302 0.57547 0.546965
648.4 0.980575 0.961513 0.924401 0.906315 0.888518 0.870995 0.85373 0.836709 0.819917 0.786971 0.754791 0.723287 0.692375 0.661977 0.632023 0.602447 0.573191 0.544199
672.0 0.980538 0.96144 0.924254 0.906128 0.888288 0.870717 0.853401 0.836323 0.819468 0.786376 0.75402 0.722303 0.691137 0.660441 0.630137 0.600157 0.570436 0.540915
695.6 0.980488 0.961342 0.924056 0.905878 0.887983 0.870354 0.852975 0.835829 0.818901 0.785641 0.753086 0.721134 0.689691 0.65867 0.62799 0.597575 0.567355 0.537266
719.2 0.98043 0.961227 0.923827 0.905589 0.887632 0.869937 0.852488 0.835267 0.818258 0.784817 0.752047 0.719844 0.688106 0.65674 0.62566 0.594783 0.564033 0.53334
742.8 0.980368 0.961104 0.923583 0.905282 0.887259 0.869495 0.851973 0.834673 0.817579 0.783947 0.750954 0.718487 0.68644 0.654713 0.623213 0.59185 0.560542 0.52921
766.4 0.980307 0.960982 0.92334 0.904976 0.886887 0.869054 0.851457 0.834078 0.816899 0.783073 0.749851 0.717114 0.684749 0.652649 0.620713 0.588844 0.55695 0.524946
790.0 0.98025 0.960871 0.923116 0.904693 0.886543 0.868644 0.850976 0.83352 0.816258 0.782242 0.748793 0.715786 0.683099 0.650619 0.618236 0.585843 0.55334 0.520631
813.6 0.980206 0.960782 0.922937 0.904466 0.886263 0.868307 0.850577 0.833053 0.815714 0.781521 0.747857 0.714587 0.681583 0.648723 0.615887 0.582959 0.549829 0.51639
837.2 0.980186 0.960741 0.922849 0.90435 0.886114 0.868121 0.850346 0.832771 0.815373 0.781034 0.747181 0.713672 0.680371 0.647145 0.613866 0.580406 0.546642 0.512455
860.8 0.980285 0.960935 0.923215 0.904791 0.886623 0.868688 0.850964 0.833427 0.816059 0.781742 0.747859 0.71426 0.680801 0.64734 0.613737 0.579854 0.545551 0.510695
884.4 0.980883 0.962108 0.925464 0.907542 0.889853 0.872372 0.855077 0.837945 0.820955 0.787318 0.754003 0.720855 0.687718 0.654437 0.620853 0.586807 0.552134 0.516669
908.0 0.980749 0.961843 0.924943 0.906891 0.88907 0.871454 0.854018 0.836739 0.819595 0.785619 0.75192 0.718327 0.684673 0.650787 0.616494 0.581614 0.545961 0.509346
931.6 0.980757 0.961856 0.924958 0.906901 0.889067 0.87143 0.853965 0.836648 0.819454 0.785342 0.751447 0.717588 0.683584 0.649249 0.614387 0.578797 0.542267 0.50458
955.2 0.980789 0.961919 0.925068 0.907025 0.889198 0.871561 0.854085 0.836746 0.819519 0.7853 0.751234 0.717128 0.682785 0.648001 0.612561 0.576235 0.538781 0.49995
978.8 0.980819 0.961975 0.925165 0.907134 0.889311 0.87167 0.85418 0.836816 0.819551 0.785215 0.750965 0.716596 0.681892 0.64663 0.61057 0.573454 0.535003 0.494928
1002.4 0.980846 0.962027 0.925252 0.907231 0.88941 0.871761 0.854255 0.836862 0.819557 0.785095 0.750651 0.716002 0.680917 0.64515 0.608432 0.57047 0.530947 0.489525
1026.0 0.980884 0.962101 0.925384 0.907381 0.889572 0.871925 0.854409 0.836996 0.819656 0.78508 0.750448 0.715523 0.680051 0.643762 0.606356 0.5675 0.526829 0.483951
1049.6 0.980927 0.962184 0.925531 0.907551 0.889755 0.872112 0.85459 0.837157 0.819784 0.785092 0.750267 0.715053 0.679176 0.642335 0.604194 0.564376 0.522456 0.477982
1073.2 0.980958 0.962243 0.925633 0.907664 0.889871 0.872221 0.854681 0.837218 0.8198 0.784968 0.749924 0.71439 0.678067 0.640624 0.601682 0.560811 0.517522 0.471287
1096.8 0.980979 0.962283 0.925697 0.90773 0.889932 0.872267 0.8547 0.837197 0.819724 0.784732 0.749444 0.713562 0.676758 0.638664 0.598857 0.556844 0.51206 0.463894
1120.4 0.980992 0.962305 0.925727 0.907755 0.889943 0.872254 0.854652 0.837101 0.819565 0.784393 0.748838 0.712579 0.675256 0.636463 0.595721 0.552468 0.506052 0.455766
1144.0 0.980995 0.962311 0.925725 0.907739 0.889905 0.872184 0.854539 0.836931 0.819323 0.783952 0.748107 0.711441 0.673561 0.634015 0.592264 0.547665 0.499465 0.44685
1167.6 0.980993 0.962305 0.925699 0.907694 0.889832 0.872074 0.854378 0.836707 0.819019 0.783433 0.747277 0.710177 0.671704 0.631352 0.588515 0.542457 0.492307 0.437137
1191.2 0.980985 0.962287 0.92565 0.90762 0.889725 0.871923 0.854172 0.836431 0.818657 0.782838 0.746351 0.708789 0.669682 0.628469 0.584462 0.53682 0.484539 0.426565
1214.8 0.980971 0.962258 0.925579 0.907519 0.889585 0.871733 0.85392 0.836102 0.818234 0.782166 0.745326 0.707273 0.667491 0.625354 0.580086 0.530723 0.476105 0.415056
1238.4 0.980955 0.962223 0.925496 0.907402 0.889426 0.871521 0.853642 0.835742 0.817776 0.781446 0.744234 0.705663 0.665166 0.622044 0.575419 0.524184 0.467007 0.402592
1262.0 0.980939 0.96219 0.925417 0.90729 0.889271 0.871313 0.853367 0.835385 0.817318 0.780718 0.743121 0.704009 0.662758 0.618587 0.570502 0.517231 0.457245 0.389151
1285.6 0.980923 0.962157 0.925336 0.907175 0.889113 0.8711 0.853085 0.835018 0.816846 0.779966 0.741966 0.702285 0.660234 0.614942 0.565278 0.509779 0.446694 0.374592
1309.2 0.980901 0.962112 0.925233 0.907032 0.888921 0.870846 0.852756 0.834596 0.816311 0.779132 0.740703 0.700414 0.657507 0.611005 0.559621 0.501672 0.435166 0.358733
1332.8 0.980872 0.962052 0.925098 0.906851 0.888682 0.870538 0.852363 0.834102 0.815694 0.778192 0.739303 0.698363 0.654536 0.606726 0.553466 0.492821 0.422543 0.341509
1356.4 0.980834 0.961976 0.924934 0.906632 0.888399 0.870178 0.85191 0.833538 0.814998 0.777148 0.737768 0.696133 0.651319 0.602094 0.546786 0.483168 0.408741 0.322935
1380.0 0.980789 0.961886 0.924741 0.906377 0.888071 0.869764 0.851396 0.832904 0.814221 0.776 0.736095 0.693717 0.647842 0.597084 0.539535 0.472634 0.393664 0.303083
1403.6 0.980737 0.96178 0.924518 0.906084 0.887699 0.869299 0.850821 0.832199 0.813364 0.774746 0.734282 0.69111 0.644094 0.591676 0.531669 0.461142 0.377236 0.282141
1427.2 0.980677 0.96166 0.924266 0.905755 0.887281 0.86878 0.850184 0.831423 0.812423 0.773383 0.732322 0.688301 0.640059 0.585836 0.52313 0.448593 0.359391 0.260412
1450.8 0.98061 0.961526 0.923985 0.90539 0.886822 0.868211 0.849488 0.830578 0.811404 0.771914 0.730219 0.685291 0.635729 0.579543 0.513865 0.434898 0.340123 0.238332
1474.4 0.980536 0.961378 0.923678 0.904992 0.886321 0.867593 0.848734 0.829667 0.810307 0.770339 0.72797 0.682074 0.631089 0.572763 0.503806 0.419952 0.319484 0.216413
1498.0 0.980456 0.961217 0.923345 0.904562 0.885782 0.866929 0.847926 0.828691 0.809135 0.768662 0.725577 0.678643 0.626123 0.565458 0.492872 0.403645 0.297626 0.195176
1521.6 0.98037 0.961046 0.922992 0.904106 0.88521 0.866226 0.847071 0.827659 0.807896 0.766889 0.723043 0.675001 0.620819 0.557588 0.480974 0.385871 0.274821 0.175069
1545.2 0.980272 0.960851 0.922592 0.90359 0.884566 0.865438 0.846117 0.826514 0.806527 0.764944 0.720278 0.671035 0.61504 0.548975 0.467873 0.366428 0.251406 0.156386
1568.8 0.980162 0.960632 0.922142 0.903013 0.883849 0.864562 0.845062 0.825251 0.805022 0.762818 0.717269 0.666727 0.608749 0.539548 0.453444 0.345309 0.227973 0.139349
1592.4 0.980039 0.960388 0.921644 0.902375 0.883057 0.863599 0.843904 0.823868 0.803379 0.760509 0.714007 0.662056 0.601907 0.529224 0.437553 0.322594 0.205136 0.124019
1616.0 0.979901 0.960112 0.921083 0.901658 0.88217 0.862523 0.842614 0.822335 0.801563 0.757969 0.710434 0.656946 0.594402 0.517832 0.41997 0.298433 0.1834 0.110325
1639.6 0.979744 0.959801 0.920454 0.900857 0.881181 0.861326 0.841185 0.820639 0.799559 0.75518 0.706523 0.651353 0.586161 0.505239 0.400541 0.273234 0.163195 0.0981665
1663.2 0.979569 0.959453 0.919751 0.899962 0.880079 0.859996 0.839599 0.818763 0.797348 0.752115 0.702234 0.645219 0.577086 0.491278 0.379125 0.247586 0.144765 0.08740293
1686.8 0.979372 0.959063 0.918966 0.898965 0.878854 0.858521 0.837843 0.81669 0.794909 0.748746 0.697529 0.638481 0.56707 0.475759 0.355654 0.222199 0.128185 0.07788146
1710.4 0.979153 0.958628 0.918089 0.897854 0.877491 0.856882 0.835897 0.814396 0.792216 0.745036 0.692352 0.631056 0.555969 0.458453 0.33017 0.197774 0.113402 0.06945024
1734.0 0.978909 0.958146 0.917122 0.896629 0.875989 0.855078 0.833758 0.811877 0.789262 0.740971 0.686676 0.622882 0.543655 0.439139 0.302932 0.174888 0.100285 0.06196704
1757.6 0.97864 0.957613 0.916055 0.895278 0.874335 0.853093 0.831406 0.809111 0.786018 0.736509 0.680435 0.61385 0.529924 0.417526 0.274412 0.153884 0.08865956 0.0553008
1781.2 0.978334 0.957007 0.914842 0.893745 0.872461 0.850848 0.82875 0.805991 0.782367 0.7315 0.673433 0.603691 0.514382 0.393183 0.245261 0.134874 0.07833799 0.04933373
1804.8 0.977968 0.956284 0.9134 0.891926 0.870242 0.848196 0.825622 0.802327 0.778091 0.725663 0.665303 0.591899 0.496298 0.365389 0.216037 0.117662 0.06905735 0.04391383
1828.4 0.977538 0.955434 0.911707 0.889794 0.867645 0.8451 0.821976 0.798066 0.773128 0.718912 0.655916 0.578259 0.47531 0.33422 0.187959 0.102307 0.06075839 0.0390103
1852.0 0.977026 0.954423 0.9097 0.887269 0.864577 0.841446 0.817682 0.793058 0.767305 0.711016 0.644948 0.562289 0.450721 0.299853 0.161771 0.08863671 0.05330531 0.03455114
1875.6 0.97641 0.953209 0.907296 0.88425 0.860911 0.837089 0.812571 0.787105 0.760396 0.701671 0.631977 0.543354 0.421688 0.263063 0.137914 0.07646088 0.04658061 0.03047513
1899.2 0.975664 0.951739 0.90439 0.880604 0.856492 0.831844 0.806426 0.779961 0.752114 0.690491 0.616453 0.520625 0.38732 0.225338 0.116548 0.0656018 0.04048875 0.02673335
1922.8 0.974653 0.949751 0.900472 0.8757 0.85056 0.824822 0.798222 0.770448 0.74112 0.675736 0.596059 0.490914 0.344297 0.186668 0.09672134 0.05544063 0.03468902 0.02312263
1946.4 0.973295 0.947082 0.89523 0.869148 0.84265 0.815475 0.787322 0.757833 0.726566 0.656257 0.56917 0.451953 0.292393 0.14965 0.07872423 0.04604024 0.02921735 0.01966674
1970.0 0.971354 0.943273 0.887775 0.859848 0.831443 0.802257 0.771938 0.740062 0.7061 0.62894 0.531537 0.398444 0.231954 0.115179 0.06215872 0.03715807 0.02393583 0.01627967
1993.6 0.968443 0.937577 0.876674 0.846029 0.814824 0.782694 0.749211 0.713853 0.675958 0.588785 0.476476 0.324461 0.168619 0.08427504 0.04699214 0.02876167 0.01882502 0.01294748
2017.2 0.960712 0.922525 0.847642 0.810073 0.771808 0.732326 0.691014 0.647118 0.599678 0.488846 0.346349 0.189098 0.09146248 0.04852762 0.02852903 0.01809303 0.01213323 0.008490618
2040.8 0.821488 0.674222 0.451359 0.367636 0.298345 0.241186 0.194259 0.155964 0.124926 0.07996796 0.0514912 0.03367272 0.022506 0.01541741 0.01082757 0.007786497 0.005723333 0.004291154
2064.4 0.917213 0.840667 0.702508 0.639436 0.579623 0.522654 0.468218 0.416114 0.366262 0.273693 0.192885 0.128055 0.08183608 0.05211744 0.03392704 0.02280253 0.01583515 0.01133048
2088.0 0.922357 0.850155 0.718682 0.658085 0.600223 0.544701 0.491214 0.439551 0.389612 0.29519 0.210345 0.14019 0.08916306 0.05625274 0.03627552 0.02419417 0.01670302 0.01189836
2111.6 0.874567 0.763908 0.577636 0.498694 0.427653 0.363729 0.306378 0.255258 0.210167 0.137558 0.08686318 0.05422928 0.03430494 0.02230883 0.01498382 0.01038684 0.0074103 0.005423097
2135.2 0.915666 0.837956 0.698848 0.636066 0.577086 0.521505 0.469011 0.419379 0.372469 0.286682 0.212219 0.150639 0.103269 0.06959514 0.04703834 0.03233123 0.02274081 0.01638818
2158.8 0.925439 0.855995 0.729652 0.671638 0.616478 0.563827 0.513414 0.465032 0.418546 0.331098 0.251667 0.182398 0.126266 0.08487673 0.05677443 0.03852898 0.02677718 0.01910116
2182.4 0.929606 0.863741 0.743053 0.68721 0.633824 0.582573 0.533192 0.485479 0.43929 0.351284 0.269695 0.196838 0.136447 0.09128959 0.06057998 0.04077874 0.02814624 0.0199688
2206.0 0.932818 0.869735 0.753501 0.699395 0.647449 0.597351 0.548842 0.501717 0.455827 0.367487 0.284235 0.208456 0.144493 0.09616591 0.06332463 0.04231248 0.02903127 0.0205035
2229.6 0.935295 0.874369 0.761619 0.708884 0.65808 0.608901 0.561093 0.514444 0.468796 0.380188 0.295564 0.217345 0.150396 0.09948938 0.06501554 0.04315212 0.02945708 0.02072742
2253.2 0.937099 0.877751 0.767553 0.715822 0.665849 0.617333 0.570017 0.523687 0.478173 0.389231 0.303391 0.223128 0.153801 0.101015 0.06551777 0.04322955 0.02938869 0.02062146
2276.8 0.938677 0.880713 0.772767 0.721923 0.672687 0.62476 0.577881 0.531829 0.486427 0.397153 0.310155 0.227949 0.156397 0.101939 0.06562506 0.0430613 0.02916668 0.02041636
2300.4 0.940023 0.883243 0.777225 0.727142 0.678536 0.631107 0.584592 0.538763 0.493432 0.403793 0.315664 0.231612 0.158022 0.102161 0.06528492 0.04262073 0.02877624 0.02010299
2324.0 0.941106 0.885279 0.78081 0.731332 0.683221 0.636174 0.589923 0.544233 0.498907 0.40882 0.319556 0.233762 0.158391 0.101504 0.06440317 0.04185615 0.02818657 0.0196615
2347.6 0.94208 0.887112 0.78404 0.735107 0.687438 0.640729 0.594707 0.549128 0.503784 0.413218 0.322806 0.235283 0.158219 0.100478 0.06331212 0.04097836 0.02753355 0.01918243
2371.2 0.942905 0.888665 0.786772 0.738293 0.690988 0.644548 0.598693 0.553172 0.507765 0.416653 0.325061 0.235842 0.157248 0.09892516 0.0619233 0.03993533 0.02678431 0.01864381
2394.8 0.94359 0.889952 0.789029 0.740917 0.693896 0.647654 0.601904 0.556385 0.510865 0.419128 0.326309 0.23542 0.15548 0.09687105 0.06026278 0.03874534 0.0259506 0.0180532
2418.4 0.944201 0.891103 0.791042 0.743251 0.696474 0.650395 0.604718 0.559172 0.513513 0.421102 0.327014 0.23445 0.153271 0.09457079 0.05849229 0.03750768 0.025095 0.01745173
2442.0 0.944635 0.891916 0.792444 0.744856 0.698217 0.652201 0.606506 0.56085 0.514975 0.421761 0.326326 0.232142 0.150037 0.09166886 0.05640598 0.03609823 0.02413853 0.01678666
2465.6 0.944947 0.892499 0.793427 0.745961 0.699383 0.65336 0.607581 0.561753 0.515605 0.421481 0.324625 0.228862 0.146096 0.08839893 0.05414915 0.03460464 0.02313586 0.01609373
2489.2 0.945108 0.892793 0.793885 0.746436 0.699822 0.653701 0.607753 0.561672 0.515173 0.420002 0.321636 0.224371 0.141317 0.08470466 0.05169261 0.03300847 0.02207445 0.01536407
2512.8 0.94464 0.891893 0.792161 0.744292 0.697236 0.650638 0.604165 0.557499 0.510341 0.413614 0.313522 0.215245 0.133301 0.07918298 0.04823267 0.03082719 0.02064777 0.01439298
2536.4 0.943332 0.889396 0.787524 0.738653 0.690614 0.643034 0.595563 0.54787 0.49965 0.400724 0.298753 0.200423 0.121642 0.07171701 0.0437155 0.02802388 0.01882805 0.01315926
2560.0 0.93291 0.869768 0.752546 0.697337 0.643778 0.591482 0.540121 0.48943 0.439223 0.340156 0.245057 0.161483 0.09937932 0.06043864 0.03787929 0.02477325 0.01687722 0.01191253
2583.6 0.940875 0.88477 0.779355 0.729099 0.679937 0.63151 0.583492 0.535589 0.487544 0.390375 0.292366 0.199387 0.124176 0.07475796 0.04608706 0.02970306 0.02000665 0.01399982
2607.2 0.94238 0.887611 0.784419 0.735071 0.686685 0.638901 0.591386 0.543832 0.495963 0.398498 0.299084 0.203607 0.125928 0.07521258 0.0461095 0.02961788 0.01990892 0.01391367
2630.8 0.943549 0.889818 0.78835 0.739699 0.691901 0.644593 0.597433 0.5501 0.502298 0.404396 0.303577 0.205853 0.126257 0.07481539 0.04564637 0.02924529 0.01963116 0.01370868
2654.4 0.944455 0.891527 0.791385 0.743261 0.695897 0.648925 0.601995 0.554771 0.506938 0.40845 0.306186 0.206401 0.12538 0.07372297 0.04479824 0.02864859 0.01921429 0.01341233
2678.0 0.945191 0.892916 0.793844 0.746136 0.699106 0.652379 0.605596 0.558405 0.510473 0.411288 0.307524 0.205786 0.123702 0.07219679 0.04372136 0.02792274 0.01871874 0.01306491
2701.6 0.945868 0.894194 0.796103 0.748774 0.702046 0.655536 0.608873 0.561693 0.513639 0.413713 0.308407 0.204729 0.12174 0.07054665 0.04259386 0.02717427 0.01821187 0.01271122
2725.2 0.946421 0.895237 0.797936 0.750905 0.704401 0.658036 0.611427 0.564193 0.515959 0.415185 0.308265 0.202735 0.119185 0.06860561 0.04132218 0.02634688 0.01765761 0.01232699
2748.8 0.946953 0.89624 0.799701 0.752954 0.706665 0.660436 0.613872 0.566577 0.518153 0.416501 0.307919 0.200532 0.116541 0.06666408 0.04006946 0.02553733 0.01711705 0.01195287
2772.4 0.947387 0.897059 0.801128 0.754599 0.708461 0.662309 0.615734 0.568323 0.519655 0.41702 0.306697 0.197548 0.113457 0.0645306 0.03872778 0.02468064 0.01654861 0.0115609
2796.0 0.947799 0.897835 0.802478 0.756152 0.710152 0.664064 0.617466 0.569925 0.520997 0.417337 0.305216 0.194329 0.110302 0.06241115 0.03741091 0.02384392 0.0159946 0.01117925
2819.6 0.948124 0.898444 0.803523 0.757336 0.711416 0.665335 0.618658 0.570932 0.52169 0.41689 0.302884 0.190391 0.106795 0.06015406 0.03603326 0.02297547 0.01542184 0.01078554
2843.2 0.948391 0.898945 0.804367 0.758279 0.712399 0.666287 0.619492 0.571543 0.521946 0.415914 0.299945 0.185966 0.103104 0.05785061 0.03464404 0.02210391 0.01484824 0.01039163
2866.8 0.948514 0.899168 0.804698 0.758602 0.712657 0.666414 0.619403 0.571132 0.521079 0.413616 0.295572 0.180417 0.09887916 0.05531799 0.03314061 0.0211672 0.01423386 0.009970514
2890.4 0.947731 0.897661 0.801825 0.755045 0.708389 0.661386 0.613545 0.564347 0.513245 0.403284 0.282842 0.168416 0.09119008 0.05103991 0.03068082 0.01965861 0.01325317 0.009302059
2914.0 0.944118 0.890785 0.789252 0.739961 0.690989 0.641851 0.592061 0.541124 0.488552 0.376996 0.258753 0.1523 0.08315728 0.04712677 0.02858773 0.01842999 0.01247731 0.008783878
2937.6 0.947024 0.896313 0.799347 0.752062 0.704936 0.657492 0.60924 0.559663 0.508223 0.397808 0.277619 0.164742 0.08930011 0.05010539 0.03017658 0.01936087 0.01306434 0.009175534
2961.2 0.947696 0.897586 0.801619 0.754731 0.707927 0.660723 0.612612 0.563056 0.511485 0.400171 0.278026 0.163268 0.08772389 0.04905383 0.02951573 0.01893424 0.01277778 0.00897578
2984.8 0.948278 0.898687 0.803577 0.757023 0.710483 0.663463 0.61544 0.565853 0.514101 0.401787 0.277626 0.161176 0.08585604 0.04787279 0.02878941 0.01847029 0.012468 0.008760639
3008.4 0.948708 0.899499 0.805001 0.75867 0.712289 0.66535 0.617315 0.567599 0.515567 0.40206 0.275803 0.15804 0.0834882 0.04645748 0.02793913 0.01793346 0.01211194 0.0085144
3032.0 0.949106 0.900249 0.806314 0.760183 0.713939 0.667061 0.618994 0.569128 0.51679 0.402028 0.273616 0.154679 0.08107229 0.04503972 0.02709293 0.0174006 0.01175892 0.008270389
3055.6 0.949438 0.900876 0.807397 0.761419 0.715266 0.668404 0.62026 0.570196 0.517503 0.401374 0.270743 0.150884 0.07850631 0.04356639 0.02622066 0.01685324 0.01139691 0.008020398
3079.2 0.949748 0.901459 0.808402 0.762561 0.716483 0.669622 0.621384 0.571104 0.518035 0.400473 0.267569 0.146958 0.07594892 0.04211636 0.02536543 0.01631716 0.01104246 0.007775614
3102.8 0.949993 0.901917 0.809174 0.76342 0.717369 0.67046 0.622079 0.57153 0.518027 0.398902 0.263668 0.142632 0.07326819 0.04062125 0.02448856 0.01576873 0.01068018 0.007525534
3126.4 0.950128 0.902166 0.809555 0.763803 0.717696 0.670656 0.622046 0.57114 0.517108 0.396215 0.258601 0.137663 0.07035028 0.0390221 0.0235564 0.01518718 0.01029647 0.007260825
3150.0 0.949551 0.901047 0.807378 0.76107 0.714358 0.666641 0.61725 0.565419 0.510276 0.386515 0.246572 0.1285 0.06551152 0.03646787 0.02209098 0.01428037 0.009701016 0.00685129
3173.6 0.948964 0.899912 0.805169 0.758294 0.710966 0.662557 0.612363 0.55958 0.503289 0.376586 0.234561 0.119857 0.06103949 0.03410546 0.02073036 0.01343545 0.009144647 0.00646781
3197.2 0.948653 0.899321 0.804105 0.757036 0.709547 0.661013 0.610741 0.557939 0.501712 0.375526 0.234606 0.120467 0.06148425 0.0343723 0.02089407 0.01354092 0.009215773 0.006517647
3220.8 0.94978 0.90147 0.808037 0.761743 0.714954 0.66704 0.617292 0.564892 0.508894 0.382244 0.238733 0.121627 0.0616871 0.03438587 0.02087327 0.01351727 0.009195539 0.006501446
3244.4 0.950254 0.90237 0.809639 0.763615 0.717033 0.669248 0.619531 0.567031 0.510751 0.382706 0.236805 0.119218 0.06023407 0.03356729 0.02038535 0.01320788 0.008988954 0.006357654
3268.0 0.950586 0.902996 0.810729 0.764864 0.718379 0.670615 0.620817 0.5681 0.511415 0.381721 0.233449 0.116062 0.05846909 0.03259801 0.01981396 0.01284765 0.008749259 0.006191189
3291.6 0.950885 0.90356 0.811704 0.765974 0.719562 0.671793 0.621889 0.568925 0.511798 0.380357 0.229707 0.11279 0.05668601 0.03162559 0.01924188 0.0124872 0.00850945 0.006024641
3315.2 0.951163 0.904083 0.812605 0.766993 0.720639 0.672849 0.622819 0.569587 0.511991 0.378719 0.225692 0.109479 0.05491817 0.03066611 0.01867799 0.01213192 0.008273031 0.005860403
